rank,title,link,author,star,comment_num,comment_link,price
59,人间值得（太宰治，39岁，无赖派作家，他说《人…,https://www.amazon.cn/dp/B07XXWZT44/ref=zg_bs_116169071_59?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,中村恒子,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
60,人间失格（太宰治灵魂深处无助的生命绝唱 献给迷…,https://www.amazon.cn/dp/B015I4I79S/ref=zg_bs_116169071_60?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,太宰治,4.1,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
61,情绪断舍离：清零负能量，激活高效人生的7大关…,https://www.amazon.cn/dp/B07P653H5H/ref=zg_bs_116169071_61?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,加勒特•克莱默,3.0,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
62,红楼梦(无障碍阅读“原貌红楼梦”。脂本全新精…,https://www.amazon.cn/dp/B071VR844R/ref=zg_bs_116169071_62?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,曹雪芹,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
63,显微镜下的大明(全新明朝历史书，六件罕为人知的…,https://www.amazon.cn/dp/B08LNMDY5F/ref=zg_bs_116169071_63?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,马伯庸,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
64,自控力: 斯坦福大学最受欢迎心理学课程【畅销300…,https://www.amazon.cn/dp/B00AATSYFE/ref=zg_bs_116169071_64?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,凯利·麦格尼格尔(Kelly M …,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
65,一九八四（中英双语珍藏本） (乔治·奥威尔作品中…,https://www.amazon.cn/dp/B016BIKYT6/ref=zg_bs_116169071_65?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,乔治·奥威尔(George Or …,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
66,拖延心理学【豆瓣拖延小组的镇组之宝】 (湛庐文…,https://www.amazon.cn/dp/B00935YRMU/ref=zg_bs_116169071_66?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,简·博克(Jane B. Burka),4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
67,一个陌生女人的来信（心灵捕手惊人杰作，，一个…,https://www.amazon.cn/dp/B07BVQQ8XW/ref=zg_bs_116169071_67?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,斯蒂芬·茨威格,4.8,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
68,价值(FT中文网2020中国年度商业书单，高瓴创始…,https://www.amazon.cn/dp/B08H1QT13T/ref=zg_bs_116169071_68?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,张磊,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
69,刻意练习：如何从新手到大师,https://www.amazon.cn/dp/B01M6ZBZY3/ref=zg_bs_116169071_69?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,安德斯·艾利克森(Anders  …,4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
70,云边有个小卖部（张嘉佳全新力作！写给我们所遇…,https://www.amazon.cn/dp/B07HHTBLGC/ref=zg_bs_116169071_70?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,张嘉佳,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
71,中国式场面话大全（500强企业新进员工教育训练…,https://www.amazon.cn/dp/B012UZGMGI/ref=zg_bs_116169071_71?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,杨百平,3.9,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
72,悲剧人偶(东野圭吾本格推理长篇杰作！所有人的不…,https://www.amazon.cn/dp/B07FM5D8HK/ref=zg_bs_116169071_72?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,东野圭吾,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
73,异类心理学：40个改变认知的疯狂思想实验【日本…,https://www.amazon.cn/dp/B07VXMNKR1/ref=zg_bs_116169071_73?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,小川仁志,3.0,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
74,山河故人( 汪曾祺纪念文集水墨经典畅销珍藏版，…,https://www.amazon.cn/dp/B07XD8KCFL/ref=zg_bs_116169071_74?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,汪曾祺,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
75,不白吃漫画食物简史【全网2600万粉丝的美食达…,https://www.amazon.cn/dp/B08KGD3MVT/ref=zg_bs_116169071_75?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,我是不白吃,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
76,半小时漫画中国史（番外篇）：中国传统节日（读…,https://www.amazon.cn/dp/B081Z1X6LG/ref=zg_bs_116169071_76?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,陈磊·半小时漫画团队,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
77,就喜欢你看不惯我又干不掉我的样子.4(一只叫吾皇…,https://www.amazon.cn/dp/B07T871BWD/ref=zg_bs_116169071_77?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,白茶,4.9,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
78,冯唐成事心法【10年麦肯锡战略规划经验，5年华…,https://www.amazon.cn/dp/B08PF6DZNL/ref=zg_bs_116169071_78?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,冯唐,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
79,幻夜（超级畅销书《白夜行》姊妹篇！一段比《白…,https://www.amazon.cn/dp/B07DK6BL93/ref=zg_bs_116169071_79?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,东野圭吾,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
80,少有人走的路1：心智成熟的旅程,https://www.amazon.cn/dp/B00V2TVLCE/ref=zg_bs_116169071_80?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,斯科特·派克,4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
81,明朝那些事儿(第1部):洪武大帝 (中国历史那些事儿…,https://www.amazon.cn/dp/B008HK9HHC/ref=zg_bs_116169071_81?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,当年明月,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
82,百年孤独,https://www.amazon.cn/dp/B07DBZZPQL/ref=zg_bs_116169071_82?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,加西亚·马尔克斯,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
83,人性的弱点全集 (成功大师经典),https://www.amazon.cn/dp/B008F5WMEE/ref=zg_bs_116169071_83?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,戴尔•卡内基 (Dale Cam …,4.3,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
84,亲密关系：通往灵魂的桥梁 (博集外国文学书榜系列),https://www.amazon.cn/dp/B00YRSNAUS/ref=zg_bs_116169071_84?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,孟(Moon C.),4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
85,简单统计学：如何轻松识破一本正经的胡说八道（…,https://www.amazon.cn/dp/B07GFHSP1R/ref=zg_bs_116169071_85?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,加里·史密斯,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
87,名侦探柯南（卷1） (超人气连载26年！难以逾越的…,https://www.amazon.cn/dp/B083CVFM8Z/ref=zg_bs_116169071_87?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,青山刚昌,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
89,鼠疫(诺奖得主加缪代表作，李玉民教授法语直…,https://www.amazon.cn/dp/B07HBZ3WYH/ref=zg_bs_116169071_89?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,阿尔贝·加缪,4.2,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
90,追风筝的人,https://www.amazon.cn/dp/B00A3MTODE/ref=zg_bs_116169071_90?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,卡勒德·胡赛尼(Khaled H …,4.7,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
91,生吞(被誉为“中国版《白夜行》”，悬疑文学榜年…,https://www.amazon.cn/dp/B07D8SH148/ref=zg_bs_116169071_91?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,郑执,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
92,弃猫 当我谈起父亲时【村上春树2021重磅新作！…,https://www.amazon.cn/dp/B08R89ZLHF/ref=zg_bs_116169071_92?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,村上春树,4.2,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
93,单恋（如果有一天自己成了少数派。误解、孤立、…,https://www.amazon.cn/dp/B071VG3G7X/ref=zg_bs_116169071_93?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,东野圭吾,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
94,局外人【上海译文出品！豆瓣6w人认可版本，用一…,https://www.amazon.cn/dp/B00F84FVKC/ref=zg_bs_116169071_94?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,阿尔贝·加缪(Albert Ca …,4.6,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
95,富爸爸穷爸爸 (财商教育系列),https://www.amazon.cn/dp/B00H42WTTC/ref=zg_bs_116169071_95?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,(美)罗伯特·清崎,4.6,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
97,你当像鸟飞往你的山（比尔·盖茨年度特别推荐，登…,https://www.amazon.cn/dp/B07Z4LZ9HW/ref=zg_bs_116169071_97?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,塔拉·韦斯特弗,4.6,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
98,有钱人和你想的不一样（畅销十年，财富进阶上位…,https://www.amazon.cn/dp/B08L7MJGVC/ref=zg_bs_116169071_98?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,哈维·艾克,4.4,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
99,骆驼祥子（新课标，老舍经典小说，代表一个时代…,https://www.amazon.cn/dp/B00URBR73U/ref=zg_bs_116169071_99?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,老舍,4.5,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
100,当我们谈论爱情时我们在谈论什么（村上春树用《…,https://www.amazon.cn/dp/B08LD9NP1X/ref=zg_bs_116169071_100?_encoding=UTF8&psc=1&refRID=WMMV3PBQZ5EXT7SZAG84,雷蒙德•卡佛,3.9,26,https://www.amazon.cn/product-reviews/B077SQTQFP/ref=zg_bs_116169071_cr_51?ie=UTF8&refRID=WMMV3PBQZ5EXT7SZAG84,￥3.99
